Date,Shed,Age,Mortality,Bird_Balance,Fresh_Eggs,Crack_Eggs,Leaker_Eggs,Jumbo_Tray,Production_Pct,Fresh_Tray,Bird_Weight,Tray_Weight
2025-12-17,Shed 1,72.6,4.0,20679.0,17880.0,19,16,1,86.46,596.0,5830.58328125,1896.2222222222222
2025-12-17,Shed 2,71.5,8.0,20311.0,18210.0,10,14,1,89.66,607.0,5954.171718750001,1902.967569444444
2025-12-17,Shed 3,77.5,2.0,20322.0,17670.0,15,13,1,86.95,589.0,5826.453125,1865.0369444444445
2025-12-17,Shed 4,75.3,2.0,20566.0,18000.0,18,11,2,87.52,600.0,5766.0884375000005,1885.4075
2025-12-18,Shed 1,72.7,2.0,20677.0,18060.0,15,17,1,87.34,602.0,5830.58328125,1896.2222222222222
2025-12-18,Shed 2,71.6,5.0,20306.0,18330.0,16,15,1,90.27,611.0,5954.171718750001,1902.967569444444
2025-12-18,Shed 3,77.6,3.0,20319.0,17760.0,18,12,1,87.41,592.0,5826.453125,1865.0369444444445
2025-12-18,Shed 4,75.4,6.0,20560.0,18060.0,15,10,2,87.84,602.0,5766.0884375000005,1885.4075
2025-12-19,Shed 1,73.1,2.0,20675.0,17850.0,19,17,1,86.34,595.0,5830.58328125,1896.2222222222222
2025-12-19,Shed 2,71.7,3.0,20303.0,18420.0,19,14,1,90.73,614.0,5954.171718750001,1902.967569444444
2025-12-19,Shed 3,77.7,2.0,20317.0,17550.0,22,19,1,86.38,585.0,5826.453125,1865.0369444444445
2025-12-19,Shed 4,75.5,5.0,20555.0,18000.0,8,18,1,87.57,600.0,5766.0884375000005,1885.4075
2025-12-20,Shed 1,73.2,4.0,20671.0,17850.0,16,11,1,86.35,595.0,5830.58328125,1896.2222222222222
2025-12-20,Shed 2,72.1,7.0,20276.0,17820.0,10,12,1,87.89,594.0,5954.171718750001,1902.967569444444
2025-12-20,Shed 3,78.1,2.0,20315.0,17610.0,15,13,1,86.68,587.0,5826.453125,1865.0369444444445
2025-12-20,Shed 4,75.6,6.0,20549.0,18060.0,7,18,1,87.89,602.0,5766.0884375000005,1885.4075
2025-12-21,Shed 1,73.3,4.0,20667.0,17850.0,18,17,1,86.37,595.0,5830.58328125,1896.2222222222222
2025-12-21,Shed 2,72.2,2.0,20274.0,17910.0,12,10,1,88.34,597.0,5954.171718750001,1902.967569444444
2025-12-21,Shed 3,78.2,4.0,20311.0,17430.0,22,11,1,85.82,581.0,5826.453125,1865.0369444444445
2025-12-21,Shed 4,75.7,6.0,20543.0,17760.0,14,7,1,86.45,592.0,5766.0884375000005,1885.4075
2025-12-22,Shed 1,73.4,2.0,20661.0,17880.0,13,8,1,86.54,596.0,5830.58328125,1896.2222222222222
2025-12-22,Shed 2,72.3,11.0,20259.0,18060.0,18,14,1,89.15,602.0,5954.171718750001,1902.967569444444
2025-12-22,Shed 3,78.3,4.0,20299.0,17430.0,19,13,1,85.87,581.0,5826.453125,1865.0369444444445
2025-12-22,Shed 4,76.1,5.0,20538.0,17760.0,10,17,1,86.47,592.0,5766.0884375000005,1885.4075
2025-12-23,Shed 1,73.5,3.0,20658.0,17850.0,13,8,1,86.41,595.0,5830.58328125,1896.2222222222222
2025-12-23,Shed 2,72.4,4.0,20255.0,17880.0,14,12,1,88.27,596.0,5954.171718750001,1902.967569444444
2025-12-23,Shed 3,78.4,9.0,20290.0,16830.0,11,19,1,82.95,561.0,5826.453125,1865.0369444444445
2025-12-23,Shed 4,76.2,8.0,20530.0,17730.0,13,12,1,86.36,591.0,5766.0884375000005,1885.4075
2025-12-24,Shed 1,73.6,2.0,20656.0,17730.0,12,9,1,85.83,591.0,5830.58328125,1896.2222222222222
2025-12-24,Shed 2,72.5,5.0,20250.0,17940.0,14,12,1,88.59,598.0,5954.171718750001,1902.967569444444
2025-12-24,Shed 3,78.5,3.0,20287.0,17400.0,22,11,1,85.77,580.0,5826.453125,1865.0369444444445
2025-12-24,Shed 4,76.3,8.0,20522.0,18030.0,21,18,1,87.86,601.0,5766.0884375000005,1885.4075
2025-12-25,Shed 1,73.7,6.0,20650.0,17880.0,12,8,1,86.59,596.0,5830.58328125,1896.2222222222222
2025-12-25,Shed 2,72.6,5.0,20245.0,17940.0,14,16,1,88.61,598.0,5954.171718750001,1902.967569444444
2025-12-25,Shed 3,78.6,6.0,20281.0,17520.0,22,17,1,86.39,584.0,5826.453125,1865.0369444444445
2025-12-25,Shed 4,76.4,4.0,20518.0,17970.0,20,28,1,87.58,599.0,5766.0884375000005,1885.4075
2025-12-26,Shed 1,74.1,3.0,20641.0,17910.0,12,10,1,86.77,597.0,5830.58328125,1896.2222222222222
2025-12-26,Shed 2,72.7,2.0,20237.0,18090.0,12,14,1,89.39,603.0,5954.171718750001,1902.967569444444
2025-12-26,Shed 3,78.7,3.0,20263.0,17550.0,18,12,1,86.61,585.0,5826.453125,1865.0369444444445
2025-12-26,Shed 4,76.5,7.0,20509.0,17910.0,16,15,1,87.33,597.0,5766.0884375000005,1885.4075
2025-12-27,Shed 1,74.2,4.0,20637.0,17910.0,7,10,1,86.79,597.0,5830.58328125,1896.2222222222222
2025-12-27,Shed 2,73.1,3.0,20234.0,17940.0,15,8,1,88.66,598.0,5954.171718750001,1902.967569444444
2025-12-27,Shed 3,79.1,6.0,20257.0,17610.0,18,11,1,86.93,587.0,5826.453125,1865.0369444444445
2025-12-27,Shed 4,76.6,4.0,20505.0,18000.0,10,15,1,87.78,600.0,5766.0884375000005,1885.4075
2025-12-28,Shed 1,74.3,5.0,20632.0,17760.0,18,14,1,86.08,592.0,5830.58328125,1896.2222222222222
2025-12-28,Shed 2,73.2,3.0,20231.0,18120.0,14,12,1,89.57,604.0,5954.171718750001,1902.967569444444
2025-12-28,Shed 3,79.2,4.0,20253.0,17700.0,21,9,1,87.39,590.0,5826.453125,1865.0369444444445
2025-12-28,Shed 4,76.7,7.0,20498.0,18000.0,20,15,1,87.81,600.0,5766.0884375000005,1885.4075
2025-12-29,Shed 1,74.4,3.0,20629.0,17910.0,17,12,1,86.82,597.0,5830.58328125,1896.2222222222222
2025-12-29,Shed 2,73.3,6.0,20225.0,17910.0,12,10,1,88.55,597.0,5954.171718750001,1902.967569444444
2025-12-29,Shed 3,79.3,3.0,20250.0,17490.0,24,14,1,86.37,583.0,5826.453125,1865.0369444444445
2025-12-29,Shed 4,77.1,4.0,20494.0,18030.0,13,20,1,87.98,601.0,5766.0884375000005,1885.4075
2025-12-30,Shed 1,74.5,5.0,20624.0,17940.0,15,9,1,86.99,598.0,5830.58328125,1896.2222222222222
2025-12-30,Shed 2,73.4,1.0,20224.0,17940.0,10,12,1,88.71,598.0,5954.171718750001,1902.967569444444
2025-12-30,Shed 3,79.4,6.0,20244.0,17430.0,21,17,1,86.1,581.0,5826.453125,1865.0369444444445
2025-12-30,Shed 4,77.2,5.0,20489.0,18030.0,10,35,1,88.0,601.0,5766.0884375000005,1885.4075
2025-12-31,Shed 1,74.6,3.0,20621.0,17760.0,22,16,1,86.13,592.0,5830.58328125,1896.2222222222222
2025-12-31,Shed 2,73.5,4.0,20220.0,18030.0,21,12,1,89.17,601.0,5954.171718750001,1902.967569444444
2025-12-31,Shed 3,79.5,4.0,20240.0,17220.0,25,19,1,85.08,574.0,5826.453125,1865.0369444444445
2025-12-31,Shed 4,77.3,5.0,20484.0,17820.0,12,26,1,86.99,594.0,5766.0884375000005,1885.4075
2026-01-01,Shed 1,74.7,3.0,20618.0,17430.0,13,7,1,84.54,581.0,5830.58328125,1896.2222222222222
2026-01-01,Shed 2,73.6,2.0,20218.0,17400.0,12,10,1,86.06,580.0,5954.171718750001,1902.967569444444
2026-01-01,Shed 3,79.6,3.0,20237.0,16950.0,22,19,1,83.76,565.0,5826.453125,1865.0369444444445
2026-01-01,Shed 4,77.4,7.0,20477.0,17460.0,20,19,1,85.27,582.0,5766.0884375000005,1885.4075
2026-02-01,Shed 1,75.1,3.0,20615.0,17850.0,13,9,1,86.59,595.0,5830.58328125,1896.2222222222222
2026-02-01,Shed 2,73.7,4.0,20214.0,18090.0,24,16,1,89.49,603.0,5954.171718750001,1902.967569444444
2026-02-01,Shed 3,79.7,6.0,20231.0,17640.0,24,11,1,87.19,588.0,5826.453125,1865.0369444444445
2026-02-01,Shed 4,77.5,2.0,20475.0,18030.0,21,18,1,88.06,601.0,5766.0884375000005,1885.4075
2026-03-01,Shed 1,75.2,3.0,20612.0,17700.0,24,13,1,85.87,590.0,5830.58328125,1896.2222222222222
2026-03-01,Shed 2,74.1,5.0,20209.0,17280.0,14,12,1,85.51,576.0,5954.171718750001,1902.967569444444
2026-03-01,Shed 3,80.1,6.0,20225.0,17400.0,27,17,1,86.03,580.0,5826.453125,1865.0369444444445
2026-03-01,Shed 4,77.6,5.0,20470.0,17580.0,1,23,1,85.88,586.0,5766.0884375000005,1885.4075
2026-04-01,Shed 1,75.3,2.0,20610.0,17700.0,21,16,1,85.88,590.0,5830.58328125,1896.2222222222222
2026-04-01,Shed 2,74.2,8.0,20201.0,17730.0,13,12,1,87.77,591.0,5954.171718750001,1902.967569444444
2026-04-01,Shed 3,80.2,4.0,20221.0,17550.0,21,11,1,86.79,585.0,5826.453125,1865.0369444444445
2026-04-01,Shed 4,77.7,6.0,20464.0,17910.0,13,17,1,87.52,597.0,5766.0884375000005,1885.4075
2026-05-01,Shed 1,75.4,4.0,20606.0,17880.0,13,9,1,86.77,596.0,5830.58328125,1896.2222222222222
2026-05-01,Shed 2,74.3,3.0,20198.0,18090.0,16,13,1,89.56,603.0,5954.171718750001,1902.967569444444
2026-05-01,Shed 3,80.3,3.0,20218.0,17550.0,22,18,1,86.8,585.0,5826.453125,1865.0369444444445
2026-05-01,Shed 4,78.1,2.0,20462.0,17820.0,19,25,1,87.09,594.0,5766.0884375000005,1885.4075
2026-06-01,Shed 1,75.5,3.0,20603.0,17880.0,30,18,2,86.78,596.0,5830.58328125,1896.2222222222222
2026-06-01,Shed 2,74.4,2.0,20196.0,17700.0,18,14,1,87.64,590.0,5954.171718750001,1902.967569444444
2026-06-01,Shed 3,80.4,1.0,20217.0,17160.0,23,14,1,84.88,572.0,5826.453125,1865.0369444444445
2026-06-01,Shed 4,78.2,2.0,20460.0,17550.0,6,18,1,85.78,585.0,5766.0884375000005,1885.4075
2026-07-01,Shed 1,75.6,8.0,20595.0,17700.0,24,17,1,85.94,590.0,5830.58328125,1896.2222222222222
2026-07-01,Shed 2,74.5,6.0,20190.0,18060.0,15,13,1,89.45,602.0,5954.171718750001,1902.967569444444
2026-07-01,Shed 3,80.5,4.0,20213.0,17310.0,18,17,1,85.64,577.0,5826.453125,1865.0369444444445
2026-07-01,Shed 4,78.3,4.0,20456.0,17550.0,6,13,1,85.79,585.0,5766.0884375000005,1885.4075
2026-08-01,Shed 1,75.7,7.0,20588.0,17700.0,18,14,1,85.97,590.0,5830.58328125,1896.2222222222222
2026-08-01,Shed 2,74.6,4.0,20186.0,17520.0,16,17,1,86.79,584.0,5954.171718750001,1902.967569444444
2026-08-01,Shed 3,80.6,5.0,20208.0,17490.0,30,15,1,86.55,583.0,5826.453125,1865.0369444444445
2026-08-01,Shed 4,78.4,5.0,20451.0,17910.0,13,24,1,87.58,597.0,5766.0884375000005,1885.4075
2026-09-01,Shed 1,76.1,4.0,20584.0,17700.0,17,13,1,85.99,590.0,5830.58328125,1896.2222222222222
2026-09-01,Shed 2,74.7,3.0,20183.0,17790.0,10,13,1,88.14,593.0,5954.171718750001,1902.967569444444
2026-09-01,Shed 3,80.7,3.0,20205.0,17130.0,28,18,1,84.78,571.0,5826.453125,1865.0369444444445
2026-09-01,Shed 4,78.5,5.0,20446.0,17250.0,8,20,1,84.37,575.0,5766.0884375000005,1885.4075
2026-10-01,Shed 1,76.2,3.0,20581.0,17640.0,16,14,1,85.71,588.0,5830.58328125,1896.2222222222222
2026-10-01,Shed 2,75.1,7.0,20176.0,17460.0,25,12,1,86.54,582.0,5954.171718750001,1902.967569444444
2026-10-01,Shed 3,81.1,5.0,20200.0,17340.0,30,17,1,85.84,578.0,5826.453125,1865.0369444444445
2026-10-01,Shed 4,78.6,4.0,20442.0,17880.0,5,16,1,87.47,596.0,5766.0884375000005,1885.4075
2026-11-01,Shed 1,76.3,5.0,20576.0,17640.0,16,13,1,85.73,588.0,5830.58328125,1896.2222222222222
2026-11-01,Shed 2,75.2,2.0,20174.0,17580.0,12,13,1,87.14,586.0,5954.171718750001,1902.967569444444
2026-11-01,Shed 3,81.2,3.0,20197.0,17340.0,25,18,1,85.85,578.0,5826.453125,1865.0369444444445
2026-11-01,Shed 4,78.7,5.0,20437.0,17880.0,12,24,1,87.49,596.0,5766.0884375000005,1885.4075
2026-12-01,Shed 1,76.4,7.0,20569.0,17790.0,16,12,1,86.49,593.0,5830.58328125,1896.2222222222222
2026-12-01,Shed 2,75.3,5.0,20169.0,17730.0,10,9,1,87.91,591.0,5954.171718750001,1902.967569444444
2026-12-01,Shed 3,81.3,4.0,20193.0,17280.0,30,19,1,85.57,576.0,5826.453125,1865.0369444444445
2026-12-01,Shed 4,79.1,3.0,20434.0,17790.0,3,28,1,87.06,593.0,5766.0884375000005,1885.4075
2026-01-13,Shed 1,76.5,6.0,20563.0,17850.0,14,9,1,86.81,595.0,5830.58328125,1896.2222222222222
2026-01-13,Shed 2,75.4,4.0,20165.0,17790.0,13,12,1,88.22,593.0,5954.171718750001,1902.967569444444
2026-01-13,Shed 3,81.4,2.0,20191.0,17130.0,18,11,1,84.84,571.0,5826.453125,1865.0369444444445
2026-01-13,Shed 4,79.2,7.0,20427.0,17400.0,25,45,1,85.18,580.0,5766.0884375000005,1885.4075
2026-01-14,Shed 1,76.6,8.0,20555.0,17910.0,17,13,1,87.13,597.0,5830.58328125,1896.2222222222222
2026-01-14,Shed 2,75.5,7.0,20158.0,17790.0,14,22,1,88.25,593.0,5954.171718750001,1902.967569444444
2026-01-14,Shed 3,81.5,10.0,20181.0,17130.0,16,14,1,84.88,571.0,5826.453125,1865.0369444444445
2026-01-14,Shed 4,79.3,2.0,20425.0,17910.0,30,24,1,87.69,597.0,5766.0884375000005,1885.4075
2026-01-15,Shed 1,76.7,8.0,20547.0,18030.0,21,16,1,87.75,601.0,5830.58328125,1896.2222222222222
2026-01-15,Shed 2,75.6,6.0,20152.0,17970.0,14,24,1,89.17,599.0,5954.171718750001,1902.967569444444
2026-01-15,Shed 3,81.6,5.0,20176.0,17190.0,22,17,1,85.2,573.0,5826.453125,1865.0369444444445
2026-01-15,Shed 4,79.4,3.0,20422.0,18090.0,19,19,1,88.58,603.0,5766.0884375000005,1885.4075
2026-01-16,Shed 1,77.1,2.0,20545.0,17820.0,24,18,1,86.74,594.0,5830.58328125,1896.2222222222222
2026-01-16,Shed 2,75.7,3.0,20130.0,17790.0,10,25,1,88.38,593.0,5954.171718750001,1902.967569444444
2026-01-16,Shed 3,81.7,3.0,20166.0,17220.0,29,18,1,85.39,574.0,5826.453125,1865.0369444444445
2026-01-16,Shed 4,79.5,3.0,20402.0,17730.0,30,31,1,86.9,591.0,5766.0884375000005,1885.4075
2026-01-16,Shed 1,77.1,2.0,20543.0,17820.0,24,18,1,86.74,594.0,5830.58328125,1896.2222222222222
2026-01-16,Shed 2,75.7,3.0,20108.0,17790.0,10,25,1,88.47,593.0,5954.171718750001,1902.967569444444
2026-01-16,Shed 3,81.7,3.0,20156.0,17220.0,29,18,1,85.43,574.0,5826.453125,1865.0369444444445
2026-01-16,Shed 4,79.5,3.0,20382.0,17730.0,30,31,1,86.99,591.0,5766.0884375000005,1885.4075
2026-01-17,Shed 1,77.2,8.0,20535.0,17850.0,18,14,1,86.92,595.0,5830.58328125,1896.2222222222222
2026-01-17,Shed 2,76.1,3.0,20105.0,17850.0,20,22,1,88.78,595.0,5954.171718750001,1902.967569444444
2026-01-17,Shed 3,82.1,3.0,20153.0,17190.0,28,14,1,85.3,573.0,5826.453125,1865.0369444444445
2026-01-17,Shed 4,79.6,2.0,20380.0,17550.0,6,30,1,86.11,585.0,5766.0884375000005,1885.4075
2026-01-18,Shed 1,77.3,6.0,20529.0,17850.0,29,21,1,86.95,595.0,5830.58328125,1896.2222222222222
2026-01-18,Shed 2,76.2,4.0,20101.0,17640.0,22,20,1,87.76,588.0,5954.171718750001,1902.967569444444
2026-01-18,Shed 3,82.2,6.0,20147.0,17400.0,22,14,1,86.37,580.0,5826.453125,1865.0369444444445
2026-01-18,Shed 4,79.7,4.0,20376.0,18090.0,19,29,1,88.78,603.0,5766.0884375000005,1885.4075
2026-01-19,Shed 1,77.4,4.0,20525.0,17730.0,21,10,1,86.38,591.0,5830.58328125,1896.2222222222222
2026-01-19,Shed 2,76.3,9.0,20092.0,17820.0,12,9,1,88.69,594.0,5954.171718750001,1902.967569444444
2026-01-19,Shed 3,82.3,4.0,20143.0,17250.0,23,17,1,85.64,575.0,5826.453125,1865.0369444444445
2026-01-19,Shed 4,80.1,6.0,20370.0,18090.0,18,10,1,88.81,603.0,5766.0884375000005,1885.4075
2026-01-20,Shed 1,77.5,4.0,20521.0,17760.0,21,14,1,86.55,592.0,5830.58328125,1896.2222222222222
2026-01-20,Shed 2,76.4,5.0,20087.0,17700.0,20,15,1,88.12,590.0,5954.171718750001,1902.967569444444
2026-01-20,Shed 3,82.4,4.0,20139.0,17130.0,16,14,1,85.06,571.0,5826.453125,1865.0369444444445
2026-01-20,Shed 4,80.2,6.0,20364.0,17850.0,11,17,1,87.65,595.0,5766.0884375000005,1885.4075
2026-01-21,Shed 1,77.6,5.0,20516.0,17430.0,21,9,1,84.96,581.0,5830.58328125,1896.2222222222222
2026-01-21,Shed 2,76.5,1.0,20086.0,17580.0,24,17,1,87.52,586.0,5954.171718750001,1902.967569444444
2026-01-21,Shed 3,82.5,5.0,20134.0,17100.0,19,13,1,84.93,570.0,5826.453125,1865.0369444444445
2026-01-21,Shed 4,80.3,3.0,20361.0,17670.0,14,18,1,86.78,589.0,5766.0884375000005,1885.4075
2026-01-22,Shed 1,77.7,15.0,20501.0,17340.0,21,40,1,84.58,578.0,5830.58328125,1896.2222222222222
2026-01-22,Shed 2,76.6,3.0,20083.0,17640.0,14,16,1,87.84,588.0,5954.171718750001,1902.967569444444
2026-01-22,Shed 3,82.6,3.0,20131.0,16950.0,22,18,1,84.2,565.0,5826.453125,1865.0369444444445
2026-01-22,Shed 4,80.4,8.0,20353.0,17490.0,11,24,1,85.93,583.0,5766.0884375000005,1885.4075
2026-01-23,Shed 1,78.1,4.0,20497.0,17400.0,23,34,1,84.89,580.0,5830.58328125,1896.2222222222222
2026-01-23,Shed 2,76.7,5.0,20078.0,17730.0,17,23,1,88.31,591.0,5954.171718750001,1902.967569444444
2026-01-23,Shed 3,82.7,2.0,20129.0,17160.0,24,18,1,85.25,572.0,5826.453125,1865.0369444444445
2026-01-23,Shed 4,80.5,6.0,20347.0,18030.0,27,35,1,88.61,601.0,5766.0884375000005,1885.4075
2026-01-24,Shed 1,78.2,4.0,20489.0,16830.0,16,46,1,82.14,561.0,5830.58328125,1896.2222222222222
2026-01-24,Shed 2,77.1,2.0,20053.0,17160.0,12,32,1,85.57,572.0,5954.171718750001,1902.967569444444
2026-01-24,Shed 3,83.1,4.0,20120.0,16590.0,19,40,1,82.46,553.0,5826.453125,1865.0369444444445
2026-01-24,Shed 4,80.6,4.0,20343.0,17460.0,18,38,1,85.83,582.0,5766.0884375000005,1885.4075
2026-01-25,Shed 1,78.3,3.0,20486.0,14790.0,20,24,1,72.2,493.0,5830.58328125,1896.2222222222222
2026-01-25,Shed 2,77.2,2.0,20051.0,16380.0,14,26,1,81.69,546.0,5954.171718750001,1902.967569444444
2026-01-25,Shed 3,83.2,5.0,20115.0,15270.0,26,35,1,75.91,509.0,5826.453125,1865.0369444444445
2026-01-25,Shed 4,80.7,4.0,20339.0,15390.0,17,25,1,75.67,513.0,5766.0884375000005,1885.4075
2026-01-26,Shed 1,78.4,7.0,20479.0,14820.0,18,24,1,72.37,494.0,5830.58328125,1896.2222222222222
2026-01-26,Shed 2,77.3,10.0,20041.0,16680.0,14,29,1,83.23,556.0,5954.171718750001,1902.967569444444
2026-01-26,Shed 3,83.3,2.0,20113.0,15990.0,24,27,1,79.5,533.0,5826.453125,1865.0369444444445
2026-01-26,Shed 4,81.1,4.0,20335.0,16410.0,28,30,1,80.7,547.0,5766.0884375000005,1885.4075
2026-01-27,Shed 1,78.5,139.0,20340.0,15210.0,10,25,1,74.78,507.0,5830.58328125,1896.2222222222222
2026-01-27,Shed 2,77.4,45.0,19996.0,16920.0,25,60,1,84.62,564.0,5954.171718750001,1902.967569444444
2026-01-27,Shed 3,83.4,59.0,20054.0,15990.0,22,30,1,79.73,533.0,5826.453125,1865.0369444444445
2026-01-27,Shed 4,81.2,44.0,20291.0,16860.0,34,30,1,83.09,562.0,5766.0884375000005,1885.4075
2026-01-28,Shed 1,78.6,364.0,19946.0,14790.0,20,16,1,74.15,493.0,5830.58328125,1896.2222222222222
2026-01-28,Shed 2,77.5,88.0,19880.0,16860.0,7,27,1,84.81,562.0,5954.171718750001,1902.967569444444
2026-01-28,Shed 3,83.5,152.0,19829.0,15900.0,28,25,1,80.19,530.0,5826.453125,1865.0369444444445
2026-01-28,Shed 4,81.3,74.0,20200.0,16770.0,17,16,1,83.02,559.0,5766.0884375000005,1885.4075
2026-01-29,Shed 1,78.7,280.0,19666.0,15360.0,18,35,1,78.1,512.0,5830.58328125,1896.2222222222222
2026-01-29,Shed 2,77.6,59.0,19821.0,16860.0,15,25,1,85.06,562.0,5954.171718750001,1902.967569444444
2026-01-29,Shed 3,83.6,135.0,19694.0,15900.0,30,20,1,80.74,530.0,5826.453125,1865.0369444444445
2026-01-29,Shed 4,81.4,54.0,20146.0,16920.0,9,10,1,83.99,564.0,5766.0884375000005,1885.4075
2026-01-30,Shed 1,79.1,91.0,19431.0,14610.0,15,32,1,75.19,487.0,5830.58328125,1896.2222222222222
2026-01-30,Shed 2,77.7,43.0,19778.0,16290.0,10,32,1,82.36,543.0,5954.171718750001,1902.967569444444
2026-01-30,Shed 3,83.7,105.0,19589.0,15630.0,30,25,1,79.79,521.0,5826.453125,1865.0369444444445
2026-01-30,Shed 4,81.5,63.0,20083.0,16800.0,29,18,1,83.65,560.0,5766.0884375000005,1885.4075
2026-01-31,Shed 1,79.2,41.0,19320.0,14520.0,21,30,1,75.16,484.0,5830.58328125,1896.2222222222222
2026-01-31,Shed 2,78.1,10.0,19708.0,16470.0,10,38,1,83.57,549.0,5954.171718750001,1902.967569444444
2026-01-31,Shed 3,84.1,20.0,19355.0,14940.0,23,25,1,77.19,498.0,5826.453125,1865.0369444444445
2026-01-31,Shed 4,81.6,7.0,19928.0,16110.0,29,13,1,80.84,537.0,5766.0884375000005,1885.4075
2026-01-02,Shed 1,79.3,10.0,19228.0,14880.0,25,28,1,77.39,496.0,5830.58328125,1896.2222222222222
2026-01-02,Shed 2,78.2,13.0,19689.0,16680.0,18,48,1,84.72,556.0,5954.171718750001,1902.967569444444
2026-01-02,Shed 3,84.2,15.0,19377.0,15480.0,19,18,1,79.89,516.0,5826.453125,1865.0369444444445
2026-01-02,Shed 4,81.7,8.0,19920.0,16380.0,29,26,1,82.23,546.0,5766.0884375000005,1885.4075
2026-01-02,Shed 1,79.3,10.0,19228.0,14880.0,25,28,1,77.39,496.0,5830.58328125,1896.2222222222222
2026-01-02,Shed 2,78.2,13.0,19689.0,16680.0,18,48,1,84.72,556.0,5954.171718750001,1902.967569444444
2026-01-02,Shed 3,84.2,15.0,19377.0,15480.0,19,18,1,79.89,516.0,5826.453125,1865.0369444444445
2026-01-02,Shed 4,81.7,8.0,19920.0,16380.0,29,26,1,82.23,546.0,5766.0884375000005,1885.4075
2026-02-02,Shed 1,79.4,7.0,19189.0,14940.0,20,20,1,77.86,498.0,5830.58328125,1896.2222222222222
2026-02-02,Shed 2,78.3,11.0,19666.0,16530.0,25,24,1,84.05,551.0,5954.171718750001,1902.967569444444
2026-02-02,Shed 3,84.3,9.0,19375.0,15420.0,29,19,1,79.59,514.0,5826.453125,1865.0369444444445
2026-02-02,Shed 4,82.1,13.0,19907.0,16740.0,22,17,1,84.09,558.0,5766.0884375000005,1885.4075
2026-03-02,Shed 1,79.5,25.0,19164.0,15210.0,8,26,1,79.37,507.0,5830.58328125,1896.2222222222222
2026-03-02,Shed 2,78.4,7.0,19659.0,16710.0,10,26,1,85.0,557.0,5954.171718750001,1902.967569444444
2026-03-02,Shed 3,84.4,14.0,19361.0,15450.0,11,18,1,79.8,515.0,5826.453125,1865.0369444444445
2026-03-02,Shed 4,82.2,7.0,19900.0,16740.0,32,17,1,84.12,558.0,5766.0884375000005,1885.4075
2026-04-02,Shed 1,79.6,17.0,19147.0,15120.0,14,31,1,78.97,504.0,5830.58328125,1896.2222222222222
2026-04-02,Shed 2,78.5,2.0,19657.0,16800.0,21,46,1,85.47,560.0,5954.171718750001,1902.967569444444
2026-04-02,Shed 3,84.5,8.0,19353.0,15450.0,30,18,1,79.83,515.0,5826.453125,1865.0369444444445
2026-04-02,Shed 4,82.3,7.0,19893.0,16620.0,30,14,1,83.55,554.0,5766.0884375000005,1885.4075
2026-05-02,Shed 1,79.7,19.0,19128.0,15360.0,10,28,1,80.3,512.0,5830.58328125,1896.2222222222222
2026-05-02,Shed 2,78.6,7.0,19650.0,16770.0,13,33,1,85.34,559.0,5954.171718750001,1902.967569444444
2026-05-02,Shed 3,84.6,13.0,19340.0,15840.0,19,17,1,81.9,528.0,5826.453125,1865.0369444444445
2026-05-02,Shed 4,82.4,8.0,19885.0,16890.0,17,31,1,84.94,563.0,5766.0884375000005,1885.4075
2026-06-02,Shed 1,80.1,9.0,19102.0,15510.0,18,30,2,81.2,517.0,5830.58328125,1896.2222222222222
2026-06-02,Shed 2,78.7,2.0,19627.0,17100.0,7,38,1,87.12,570.0,5954.171718750001,1902.967569444444
2026-06-02,Shed 3,84.7,12.0,19328.0,15720.0,22,18,1,81.33,524.0,5826.453125,1865.0369444444445
2026-06-02,Shed 4,82.5,6.0,19879.0,17130.0,32,17,2,86.17,571.0,5766.0884375000005,1885.4075
2026-07-02,Shed 1,80.2,5.0,18936.0,15420.0,20,30,2,81.43,514.0,5830.58328125,1896.2222222222222
2026-07-02,Shed 2,79.1,7.0,19620.0,16800.0,10,20,2,85.63,560.0,5954.171718750001,1902.967569444444
2026-07-02,Shed 3,85.1,9.0,19319.0,16080.0,19,14,1,83.23,536.0,5826.453125,1865.0369444444445
2026-07-02,Shed 4,82.6,8.0,19871.0,16950.0,32,24,2,85.3,565.0,5766.0884375000005,1885.4075
2026-08-02,Shed 1,80.3,10.0,18926.0,15510.0,22,25,2,81.95,517.0,5830.58328125,1896.2222222222222
2026-08-02,Shed 2,79.2,6.0,19614.0,16920.0,17,30,1,86.26,564.0,5954.171718750001,1902.967569444444
2026-08-02,Shed 3,85.2,9.0,19310.0,15930.0,28,13,1,82.5,531.0,5826.453125,1865.0369444444445
2026-08-02,Shed 4,82.7,8.0,19863.0,17160.0,17,18,2,86.39,572.0,5766.0884375000005,1885.4075
2026-09-02,Shed 1,80.4,5.0,18921.0,15210.0,20,18,1,80.39,507.0,5830.58328125,1896.2222222222222
2026-09-02,Shed 2,79.3,5.0,19609.0,16590.0,27,33,1,84.6,553.0,5954.171718750001,1902.967569444444
2026-09-02,Shed 3,85.3,5.0,19305.0,15840.0,21,13,1,82.05,528.0,5826.453125,1865.0369444444445
2026-09-02,Shed 4,83.1,8.0,19855.0,16440.0,29,28,1,82.8,548.0,5766.0884375000005,1885.4075
2026-10-02,Shed 1,80.5,20.0,18901.0,15120.0,19,18,1,80.0,504.0,5830.58328125,1896.2222222222222
